Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975255;L;Bulls;0;0;0;0;92;87;D;35;86;10;28;12;16;56;4;46;23;9;3;15;13;13;32;15;0;0;37;91;4;23;9;13;57;7;44;21;6;5;12;11;12;46;17;0;0
400975256;Vis;Nuggets;1;1;1;2;125;128;D;42;91;15;39;26;31;55;11;37;26;3;2;9;13;15;46;24;0;0;47;90;12;29;22;30;50;7;35;27;4;7;6;8;7;52;26;0;0
400975256;L;Timberwolves;1;2;1;1;128;125;V;47;90;12;29;22;30;50;7;35;27;4;7;6;8;7;52;26;0;0;42;91;15;39;26;31;55;11;37;26;3;2;9;13;15;46;24;0;0
400975257;Vis;Nets;0;0;1;1;113;128;D;41;90;19;38;12;14;46;10;33;26;8;3;17;18;6;30;18;0;0;48;90;17;33;15;19;51;6;37;40;8;9;11;17;20;48;15;0;0
400975257;L;Pelicans;1;1;0;0;128;113;V;48;90;17;33;15;19;51;6;37;40;8;9;11;17;20;48;15;0;0;41;90;19;38;12;14;46;10;33;26;8;3;17;18;6;30;18;0;0
400975258;Vis;Raptors;0;2;1;1;107;124;D;36;85;11;38;24;26;39;7;27;24;9;4;11;15;12;48;29;1;0;46;87;9;25;23;33;63;15;37;25;9;7;12;12;18;50;26;1;0
400975258;L;Thunder;1;1;0;2;124;107;V;46;87;9;25;23;33;63;15;37;25;9;7;12;12;18;50;26;1;0;36;85;11;38;24;26;39;7;27;24;9;4;11;15;12;48;29;1;0
400975259;Vis;Cavaliers;0;2;1;0;95;109;D;32;74;12;31;19;25;44;7;30;19;9;4;12;15;17;34;15;0;0;41;79;12;30;15;18;45;7;33;25;8;6;11;16;4;44;19;0;0
400975259;L;Kings;1;0;0;2;109;95;V;41;79;12;30;15;18;45;7;33;25;8;6;11;16;4;44;19;0;0;32;74;12;31;19;25;44;7;30;19;9;4;12;15;17;34;15;0;0
400975260;Vis;Jazz;1;1;1;2;101;126;D;37;92;6;23;21;27;47;10;33;21;10;2;13;15;16;46;22;1;0;51;86;11;23;13;17;53;4;46;37;8;7;16;26;30;60;18;0;0
400975260;L;Warriors;1;2;1;1;126;101;V;51;86;11;23;13;17;53;4;46;37;8;7;16;26;30;60;18;0;0;37;92;6;23;21;27;47;10;33;21;10;2;13;15;16;46;22;1;0
400975261;Vis;Grizzlies;1;0;1;0;109;99;D;35;71;5;21;34;39;47;5;32;20;3;9;11;18;4;46;20;0;0;35;93;8;28;21;33;64;22;27;14;5;4;12;10;9;50;26;2;0
400975261;L;Lakers;1;0;1;0;99;109;V;35;93;8;28;21;33;64;22;27;14;5;4;12;10;9;50;26;2;0;35;71;5;21;34;39;47;5;32;20;3;9;11;18;4;46;20;0;0
400975262;Vis;Pistons;0;1;0;0;89;102;V;35;87;9;23;10;14;47;9;32;20;5;4;16;14;20;42;17;0;0;37;82;11;26;17;17;54;9;39;22;10;3;19;18;11;42;17;0;0
400975262;L;Magic;0;0;0;1;102;89;D;37;82;11;26;17;17;54;9;39;22;10;3;19;18;11;42;17;0;0;35;87;9;23;10;14;47;9;32;20;5;4;16;14;20;42;17;0;0
400975263;Vis;Rockets;1;2;0;2;98;99;V;30;80;14;43;24;31;52;7;36;16;9;3;17;22;14;28;23;0;0;37;82;8;29;17;24;57;10;34;18;9;8;18;21;13;56;22;3;0
400975263;L;Celtics;0;2;1;2;99;98;D;37;82;8;29;17;24;57;10;34;18;9;8;18;21;13;56;22;3;0;30;80;14;43;24;31;52;7;36;16;9;3;17;22;14;28;23;0;0
400975264;Vis;Timberwolves;1;2;0;2;96;102;V;34;71;9;28;19;26;40;6;27;20;9;3;19;22;13;32;14;1;0;41;75;5;15;15;16;39;7;29;23;10;0;18;16;13;62;18;1;0
400975264;L;Bucks;0;2;1;2;102;96;D;41;75;5;15;15;16;39;7;29;23;10;0;18;16;13;62;18;1;0;34;71;9;28;19;26;40;6;27;20;9;3;19;22;13;32;14;1;0
400975265;Vis;Knicks;0;0;1;2;107;119;D;41;90;5;14;20;22;48;12;32;31;6;8;10;14;11;50;26;1;0;41;80;9;20;28;39;53;10;33;28;2;4;9;10;5;36;18;0;0
400975265;L;Spurs;1;2;0;0;119;107;V;41;80;9;20;28;39;53;10;33;28;2;4;9;10;5;36;18;0;0;41;90;5;14;20;22;48;12;32;31;6;8;10;14;11;50;26;1;0
400975266;Vis;76ers;0;1;1;1;110;114;D;42;87;16;32;10;14;40;5;32;28;8;2;14;20;12;36;26;1;1;35;75;8;24;36;47;60;8;39;15;7;3;15;19;4;38;18;0;0
400975266;L;Trail Blazers;1;1;0;1;114;110;V;35;75;8;24;36;47;60;8;39;15;7;3;15;19;4;38;18;0;0;42;87;16;32;10;14;40;5;32;28;8;2;14;20;12;36;26;1;1
400975267;Vis;Rockets;1;2;0;2;103;121;D;38;89;14;48;13;16;43;8;27;15;11;2;14;19;8;44;13;1;0;47;88;18;36;9;12;55;10;35;23;12;5;18;16;19;46;15;1;0
400975267;L;Wizards;0;2;1;2;121;103;V;47;88;18;36;9;12;55;10;35;23;12;5;18;16;19;46;15;1;0;38;89;14;48;13;16;43;8;27;15;11;2;14;19;8;44;13;1;0
400975268;Vis;Hawks;0;0;0;2;98;111;D;38;88;9;24;13;20;60;14;34;21;6;7;18;13;12;50;15;0;0;46;105;13;37;6;8;58;19;32;22;9;15;12;17;8;56;22;0;0
400975268;L;Raptors;0;2;0;0;111;98;V;46;105;13;37;6;8;58;19;32;22;9;15;12;17;8;56;22;0;0;38;88;9;24;13;20;60;14;34;21;6;7;18;13;12;50;15;0;0
400975269;Vis;Nets;0;0;0;1;111;87;V;39;79;11;26;22;25;59;8;46;25;8;4;19;22;11;42;23;1;0;30;89;3;26;24;31;50;12;31;12;9;3;11;14;6;44;18;2;0
400975269;L;Heat;0;1;0;0;87;111;D;30;89;3;26;24;31;50;12;31;12;9;3;11;14;6;44;18;2;0;39;79;11;26;22;25;59;8;46;25;8;4;19;22;11;42;23;1;0
400975270;Vis;Pacers;0;2;0;0;107;119;V;43;93;7;22;14;20;53;11;32;22;10;6;10;13;10;54;15;0;0;43;85;18;39;15;15;45;7;33;31;6;4;15;15;6;40;20;0;0
400975270;L;Bulls;0;0;0;2;119;107;D;43;85;18;39;15;15;45;7;33;31;6;4;15;15;6;40;20;0;0;43;93;7;22;14;20;53;11;32;22;10;6;10;13;10;54;15;0;0
400975271;Vis;Mavericks;1;0;1;1;128;120;D;46;83;22;39;14;18;50;5;38;27;5;4;18;16;30;44;23;1;0;42;85;8;31;28;32;38;4;27;28;8;6;8;11;27;56;19;0;0
400975271;L;Pelicans;1;1;1;0;120;128;V;42;85;8;31;28;32;38;4;27;28;8;6;8;11;27;56;19;0;0;46;83;22;39;14;18;50;5;38;27;5;4;18;16;30;44;23;1;0
400975272;Vis;Bucks;0;2;1;1;97;95;D;40;85;9;29;8;17;50;12;31;26;9;7;9;6;19;54;23;1;0;38;83;7;25;12;20;57;10;35;16;5;5;13;19;17;50;19;1;0
400975272;L;Thunder;1;1;0;2;95;97;V;38;83;7;25;12;20;57;10;35;16;5;5;13;19;17;50;19;1;0;40;85;9;29;8;17;50;12;31;26;9;7;9;6;19;54;23;1;0
400975273;Vis;Suns;1;0;1;0;111;101;V;41;85;13;30;16;24;59;16;31;26;5;5;11;12;18;38;19;2;0;37;80;8;23;19;23;40;8;29;23;6;2;9;13;14;40;23;0;0
400975273;L;Kings;1;0;1;0;101;111;D;37;80;8;23;19;23;40;8;29;23;6;2;9;13;14;40;23;0;0;41;85;13;30;16;24;59;16;31;26;5;5;11;12;18;38;19;2;0
400975274;Vis;Hornets;0;1;1;2;111;100;D;41;89;6;20;23;34;59;13;34;27;12;6;11;11;12;46;10;1;0;40;87;8;22;12;13;48;8;35;32;6;5;18;32;16;38;25;0;0
400975274;L;Warriors;1;2;0;1;100;111;V;40;87;8;22;12;13;48;8;35;32;6;5;18;32;16;38;25;0;0;41;89;6;20;23;34;59;13;34;27;12;6;11;11;12;46;10;1;0
400975275;Vis;Clippers;1;1;1;0;121;106;D;42;86;9;32;28;34;61;15;34;23;7;6;16;16;12;58;21;0;0;46;94;3;19;11;16;42;11;24;25;7;3;12;14;23;70;22;0;1
400975275;L;Lakers;1;0;1;1;106;121;V;46;94;3;19;11;16;42;11;24;25;7;3;12;14;23;70;22;0;1;42;86;9;32;28;34;61;15;34;23;7;6;16;16;12;58;21;0;0
400975276;Vis;Spurs;1;2;0;1;79;93;V;31;84;5;26;12;13;52;10;36;18;8;5;14;14;4;38;13;0;0;36;81;8;24;13;16;50;6;39;22;10;1;11;12;13;40;11;0;0
400975276;L;Pistons;0;1;1;2;93;79;D;36;81;8;24;13;16;50;6;39;22;10;1;11;12;13;40;11;0;0;31;84;5;26;12;13;52;10;36;18;8;5;14;14;4;38;13;0;0
400975277;Vis;Heat;0;1;0;0;117;111;D;45;88;12;24;15;18;46;11;29;24;6;2;10;12;11;54;17;0;0;44;81;12;27;11;15;41;9;28;31;2;9;12;16;26;50;20;1;0
400975277;L;Magic;0;0;0;1;111;117;V;44;81;12;27;11;15;41;9;28;31;2;9;12;16;26;50;20;1;0;45;88;12;24;15;18;46;11;29;24;6;2;10;12;11;54;17;0;0
400975278;Vis;Knicks;0;0;1;1;105;103;D;41;94;5;19;18;21;56;9;42;24;6;7;7;4;11;60;24;0;0;38;84;6;26;21;27;52;4;44;24;3;5;10;13;12;58;19;0;0
400975278;L;Pelicans;1;1;0;0;103;105;V;38;84;6;26;21;27;52;4;44;24;3;5;10;13;12;58;19;0;0;41;94;5;19;18;21;56;9;42;24;6;7;7;4;11;60;24;0;0
400975279;Vis;Trail Blazers;1;1;0;0;89;104;V;36;85;7;25;10;13;53;15;31;19;9;8;20;18;10;46;18;1;0;40;89;14;30;10;15;53;13;32;29;12;3;13;10;10;28;16;1;0
400975279;L;Hawks;0;0;1;1;104;89;D;40;89;14;30;10;15;53;13;32;29;12;3;13;10;10;28;16;1;0;36;85;7;25;10;13;53;15;31;19;9;8;20;18;10;46;18;1;0
400975280;Vis;Cavaliers;0;2;1;1;101;104;D;34;81;12;40;21;26;51;9;37;20;6;5;15;12;9;38;19;1;0;38;82;10;31;18;21;48;5;38;24;12;4;11;11;8;52;24;1;0
400975280;L;Jazz;1;1;0;2;104;101;V;38;82;10;31;18;21;48;5;38;24;12;4;11;11;8;52;24;1;0;34;81;12;40;21;26;51;9;37;20;6;5;15;12;9;38;19;1;0
400975281;Vis;Grizzlies;1;0;1;2;128;141;D;49;94;15;21;15;22;46;13;25;29;6;0;8;13;8;54;22;0;0;50;85;18;33;23;25;43;7;31;37;3;6;10;15;20;44;17;2;0
400975281;L;Warriors;1;2;1;0;141;128;V;50;85;18;33;23;25;43;7;31;37;3;6;10;15;20;44;17;2;0;49;94;15;21;15;22;46;13;25;29;6;0;8;13;8;54;22;0;0
400975282;Vis;76ers;0;1;1;1;107;102;D;45;93;8;24;9;10;53;7;34;34;6;3;13;12;11;48;25;0;0;35;87;7;32;25;34;57;10;38;18;10;9;13;13;16;52;12;0;0
400975282;L;Nuggets;1;1;0;1;102;107;V;35;87;7;32;25;34;57;10;38;18;10;9;13;13;16;52;12;0;0;45;93;8;24;9;10;53;7;34;34;6;3;13;12;11;48;25;0;0
400975283;Vis;Bulls;0;0;0;2;110;114;D;42;92;8;35;18;22;54;10;36;24;6;1;12;17;14;50;22;1;0;43;93;16;36;12;17;55;12;35;27;6;8;10;10;10;46;24;1;0
400975283;L;Wizards;0;2;0;0;114;110;V;43;93;16;36;12;17;55;12;35;27;6;8;10;10;10;46;24;1;0;42;92;8;35;18;22;54;10;36;24;6;1;12;17;14;50;22;1;0
400975284;Vis;Timberwolves;1;2;0;2;107;90;V;41;86;4;19;21;25;51;13;31;20;11;8;8;5;19;58;20;1;0;33;85;10;25;14;18;54;13;30;20;3;5;17;21;8;36;18;1;1
400975284;L;Pacers;0;2;1;2;90;107;D;33;85;10;25;14;18;54;13;30;20;3;5;17;21;8;36;18;1;1;41;86;4;19;21;25;51;13;31;20;11;8;8;5;19;58;20;1;0
400975285;Vis;Nets;0;0;0;2;105;108;V;39;95;11;36;16;19;53;11;34;25;5;4;11;12;6;50;19;0;0;39;79;14;33;16;25;55;8;42;21;7;8;17;17;9;34;22;1;0
400975285;L;Celtics;0;2;0;0;108;105;D;39;79;14;33;16;25;55;8;42;21;7;8;17;17;9;34;22;1;0;39;95;11;36;16;19;53;11;34;25;5;4;11;12;6;50;19;0;0
400975286;Vis;Lakers;1;0;1;2;142;148;D;53;105;10;25;26;37;69;15;39;31;6;4;16;24;12;82;32;2;0;49;106;18;52;32;39;58;15;28;29;7;9;12;16;3;58;33;0;0
400975286;L;Rockets;1;2;1;0;148;142;V;49;106;18;52;32;39;58;15;28;29;7;9;12;16;3;58;33;0;0;53;105;10;25;26;37;69;15;39;31;6;4;16;24;12;82;32;2;0
400975287;Vis;Mavericks;1;0;1;1;116;113;D;46;89;15;34;9;14;44;8;28;26;5;5;8;11;0;46;18;1;0;43;89;10;32;17;23;56;11;34;18;4;4;11;8;15;34;20;0;0
400975287;L;Thunder;1;1;1;0;113;116;V;43;89;10;32;17;23;56;11;34;18;4;4;11;8;15;34;20;0;0;46;89;15;34;9;14;44;8;28;26;5;5;8;11;0;46;18;1;0
400975288;Vis;Hornets;0;1;1;1;98;106;V;36;93;11;33;15;19;56;15;32;23;10;3;17;12;13;32;21;1;0;36;76;10;28;24;27;48;6;36;24;9;5;17;25;5;46;21;2;0
400975288;L;Clippers;1;1;0;1;106;98;D;36;76;10;28;24;27;48;6;36;24;9;5;17;25;5;46;21;2;0;36;93;11;33;15;19;56;15;32;23;10;3;17;12;13;32;21;1;0
400975289;Vis;Grizzlies;1;0;1;0;114;96;D;41;76;14;30;18;24;52;6;38;22;11;8;16;13;7;38;21;1;0;37;86;9;24;13;25;50;12;30;20;6;2;16;16;15;36;21;2;0
400975289;L;Kings;1;0;1;0;96;114;V;37;86;9;24;13;25;50;12;30;20;6;2;16;16;15;36;21;2;0;41;76;14;30;18;24;52;6;38;22;11;8;16;13;7;38;21;1;0
400975290;Vis;76ers;0;1;1;0;123;110;D;43;77;10;24;27;34;54;11;33;24;11;7;21;22;16;42;32;0;0;37;88;10;27;26;34;46;12;23;18;9;4;16;18;11;42;29;1;0
400975290;L;Suns;1;0;0;1;110;123;V;37;88;10;27;26;34;46;12;23;18;9;4;16;18;11;42;29;1;0;43;77;10;24;27;34;54;11;33;24;11;7;21;22;16;42;32;0;0
400975291;Vis;Magic;0;0;0;0;95;98;D;35;96;6;31;19;25;60;19;33;16;5;5;12;9;6;46;18;0;0;36;82;9;25;17;23;59;10;42;17;7;10;13;12;5;48;22;0;0
400975291;L;Nets;0;0;0;0;98;95;V;36;82;9;25;17;23;59;10;42;17;7;10;13;12;5;48;22;0;0;35;96;6;31;19;25;60;19;33;16;5;5;12;9;6;46;18;0;0
400975292;Vis;Bucks;0;2;0;2;127;131;D;44;93;13;27;26;28;54;10;33;27;9;3;15;13;16;52;23;0;0;45;91;14;33;27;33;49;6;34;25;8;8;13;16;5;48;20;0;0
400975292;L;Raptors;0;2;0;2;131;127;V;45;91;14;33;27;33;49;6;34;25;8;8;13;16;5;48;20;0;0;44;93;13;27;26;28;54;10;33;27;9;3;15;13;16;52;23;0;0
400975293;Vis;Trail Blazers;1;1;0;0;124;120;V;47;108;14;33;16;18;59;12;38;25;7;5;8;13;4;48;16;0;0;45;104;11;27;19;23;67;15;43;28;5;7;12;13;16;44;21;0;0
400975293;L;Bulls;0;0;1;1;120;124;D;45;104;11;27;19;23;67;15;43;28;5;7;12;13;16;44;21;0;0;47;108;14;33;16;18;59;12;38;25;7;5;8;13;4;48;16;0;0
400975294;Vis;Lakers;1;0;1;2;96;114;D;34;76;8;26;20;29;48;9;28;18;12;4;24;28;15;40;25;0;0;40;81;7;20;27;30;47;7;34;26;14;5;17;20;13;48;24;2;0
400975294;L;Timberwolves;1;2;1;0;114;96;V;40;81;7;20;27;30;47;7;34;26;14;5;17;20;13;48;24;2;0;34;76;8;26;20;29;48;9;28;18;12;4;24;28;15;40;25;0;0
400975295;Vis;Trail Blazers;1;1;0;2;110;127;V;42;90;13;32;13;19;51;13;30;25;5;5;15;25;3;32;29;1;0;43;83;13;32;28;37;52;8;32;28;11;4;10;13;18;34;17;1;0
400975295;L;Cavaliers;0;2;1;1;127;110;D;43;83;13;32;28;37;52;8;32;28;11;4;10;13;18;34;17;1;0;42;90;13;32;13;19;51;13;30;25;5;5;15;25;3;32;29;1;0
400975296;Vis;Spurs;1;2;0;0;100;91;V;31;82;10;27;28;34;55;14;36;18;11;5;8;13;4;32;17;0;0;35;87;7;22;14;18;58;12;38;21;5;7;14;22;6;42;23;2;0
400975296;L;Knicks;0;0;1;2;91;100;D;35;87;7;22;14;18;58;12;38;21;5;7;14;22;6;42;23;2;0;31;82;10;27;28;34;55;14;36;18;11;5;8;13;4;32;17;0;0
400975297;Vis;Hawks;0;0;1;0;103;104;D;36;87;10;31;21;25;45;17;23;18;11;3;16;12;13;34;22;0;0;39;77;7;22;19;26;55;11;36;24;7;4;22;23;17;46;22;1;0
400975297;L;Suns;1;0;0;0;104;103;V;39;77;7;22;19;26;55;11;36;24;7;4;22;23;17;46;22;1;0;36;87;10;31;21;25;45;17;23;18;11;3;16;12;13;34;22;0;0
400975298;Vis;Hornets;0;1;1;0;131;111;D;51;89;15;32;14;18;35;5;25;25;7;3;3;5;15;50;14;0;0;45;87;7;17;14;18;53;16;31;22;1;2;15;20;3;52;19;0;0
400975298;L;Kings;1;0;0;1;111;131;V;45;87;7;17;14;18;53;16;31;22;1;2;15;20;3;52;19;0;0;51;89;15;32;14;18;35;5;25;25;7;3;3;5;15;50;14;0;0
400975299;Vis;Grizzlies;1;0;1;1;105;113;V;38;79;8;26;21;33;47;10;28;18;10;2;14;15;13;46;29;1;0;39;71;9;23;26;31;43;4;30;23;5;3;19;21;16;46;24;1;0
400975299;L;Clippers;1;1;1;0;113;105;D;39;71;9;23;26;31;43;4;30;23;5;3;19;21;16;46;24;1;0;38;79;8;26;21;33;47;10;28;18;10;2;14;15;13;46;29;1;0
400975300;Vis;Rockets;1;2;0;0;116;98;V;42;89;15;34;17;21;57;9;42;25;6;3;16;10;11;46;19;0;0;35;91;6;31;22;25;53;9;39;16;7;3;12;15;26;44;19;1;0
400975300;L;Magic;0;0;1;2;98;116;D;35;91;6;31;22;25;53;9;39;16;7;3;12;15;26;44;19;1;0;42;89;15;34;17;21;57;9;42;25;6;3;16;10;11;46;19;0;0
400975301;Vis;Spurs;1;2;0;1;106;112;V;39;87;8;25;20;23;50;12;31;15;4;4;16;23;9;50;25;0;0;36;80;7;22;33;43;55;13;32;23;10;5;13;18;7;46;21;0;0
400975301;L;76ers;0;1;1;2;112;106;D;36;80;7;22;33;43;55;13;32;23;10;5;13;18;7;46;21;0;0;39;87;8;25;20;23;50;12;31;15;4;4;16;23;9;50;25;0;0
400975302;Vis;Knicks;0;0;0;2;103;121;D;41;86;7;19;14;18;43;8;28;19;7;5;14;18;8;52;20;2;0;48;81;9;23;16;26;49;6;36;27;9;5;13;20;6;58;21;0;0
400975302;L;Wizards;0;2;0;0;121;103;V;48;81;9;23;16;26;49;6;36;27;9;5;13;20;6;58;21;0;0;41;86;7;19;14;18;43;8;28;19;7;5;14;18;8;52;20;2;0
400975303;Vis;Timberwolves;1;2;0;0;97;98;V;36;80;1;11;24;30;44;7;25;10;9;4;8;7;6;42;12;1;0;37;72;14;30;10;11;42;4;34;22;3;3;20;24;11;40;23;1;0
400975303;L;Nets;0;0;1;2;98;97;D;37;72;14;30;10;11;42;4;34;22;3;3;20;24;11;40;23;1;0;36;80;1;11;24;30;44;7;25;10;9;4;8;7;6;42;12;1;0
400975304;Vis;Pistons;0;1;0;1;104;111;V;41;86;9;24;13;16;43;5;30;21;4;2;9;7;8;38;14;2;0;43;84;17;34;8;11;49;7;34;29;6;3;12;16;6;44;16;1;0
400975304;L;Heat;0;1;0;1;111;104;D;43;84;17;34;8;11;49;7;34;29;6;3;12;16;6;44;16;1;0;41;86;9;24;13;16;43;5;30;21;4;2;9;7;8;38;14;2;0
400975305;Vis;Cavaliers;0;2;0;2;88;102;D;31;89;8;32;18;18;52;9;39;16;6;7;15;16;13;40;17;0;0;41;92;12;36;8;11;60;9;43;27;9;2;16;19;9;46;20;0;0
400975305;L;Celtics;0;2;0;2;102;88;V;41;92;12;36;8;11;60;9;43;27;9;2;16;19;9;46;20;0;0;31;89;8;32;18;18;52;9;39;16;6;7;15;16;13;40;17;0;0
400975306;Vis;Raptors;0;2;0;0;124;115;V;45;92;15;38;19;19;52;7;42;23;9;5;11;6;17;50;20;0;0;43;93;13;33;16;19;48;9;34;29;5;2;13;16;12;46;20;0;0
400975306;L;Bulls;0;0;0;2;115;124;D;43;93;13;33;16;19;48;9;34;29;5;2;13;16;12;46;20;0;0;45;92;15;38;19;19;52;7;42;23;9;5;11;6;17;50;20;0;0
400975307;Vis;Pacers;0;2;0;2;101;122;V;41;84;3;15;16;19;38;8;22;24;7;2;15;24;6;68;20;1;0;44;75;9;17;25;28;42;6;28;33;8;5;16;20;13;54;23;1;0
400975307;L;Bucks;0;2;0;2;122;101;D;44;75;9;17;25;28;42;6;28;33;8;5;16;20;13;54;23;1;0;41;84;3;15;16;19;38;8;22;24;7;2;15;24;6;68;20;1;0
400975308;Vis;Warriors;1;2;1;0;125;122;V;48;91;13;32;16;19;51;7;39;36;8;7;14;14;21;40;21;0;0;43;90;19;43;17;22;47;7;33;29;6;2;13;20;9;36;17;1;0
400975308;L;Mavericks;1;0;1;2;122;125;D;43;90;19;43;17;22;47;7;33;29;6;2;13;20;9;36;17;1;0;48;91;13;32;16;19;51;7;39;36;8;7;14;14;21;40;21;0;0
400975309;Vis;Suns;1;0;1;1;111;134;V;39;92;13;35;20;28;44;14;21;26;12;1;12;21;12;44;18;1;1;51;82;12;27;20;22;50;8;40;35;8;9;20;15;23;68;16;2;1
400975309;L;Nuggets;1;1;1;0;134;111;D;51;82;12;27;20;22;50;8;40;35;8;9;20;15;23;68;16;2;1;39;92;13;35;20;28;44;14;21;26;12;1;12;21;12;44;18;1;1
400975310;Vis;Pelicans;1;1;1;1;108;98;V;41;82;14;30;12;12;46;7;35;23;8;2;20;18;5;44;18;0;0;38;84;7;32;15;17;43;6;30;23;12;1;14;14;9;56;21;0;0
400975310;L;Jazz;1;1;1;1;98;108;D;38;84;7;32;15;17;43;6;30;23;12;1;14;14;9;56;21;0;0;41;82;14;30;12;12;46;7;35;23;8;2;20;18;5;44;18;0;0
400975311;Vis;Thunder;1;1;1;0;133;96;V;56;93;14;30;7;9;48;7;37;36;12;5;9;10;17;66;17;0;0;38;92;11;33;9;15;51;16;29;24;5;4;17;21;15;44;10;0;0
400975311;L;Lakers;1;0;1;1;96;133;D;38;92;11;33;9;15;51;16;29;24;5;4;17;21;15;44;10;0;0;56;93;14;30;7;9;48;7;37;36;12;5;9;10;17;66;17;0;0
400975312;Vis;Warriors;1;2;1;2;124;114;V;48;87;13;30;15;20;53;6;39;35;6;6;13;18;9;56;18;0;0;42;89;17;50;13;22;47;6;32;20;7;3;10;15;2;42;17;1;0
400975312;L;Rockets;1;2;1;2;114;124;D;42;89;17;50;13;22;47;6;32;20;7;3;10;15;2;42;17;1;0;48;87;13;30;15;20;53;6;39;35;6;6;13;18;9;56;18;0;0
400975313;Vis;Thunder;1;1;1;1;127;117;V;51;95;15;34;10;14;53;11;35;23;4;6;14;11;18;50;23;3;0;45;100;9;30;18;23;55;15;30;29;5;2;10;9;18;64;15;1;0
400975313;L;Clippers;1;1;1;1;117;127;D;45;100;9;30;18;23;55;15;30;29;5;2;10;9;18;64;15;1;0;51;95;15;34;10;14;53;11;35;23;4;6;14;11;18;50;23;3;0
400975314;Vis;Knicks;0;0;0;1;103;107;V;39;80;5;13;20;23;49;8;31;14;11;7;19;11;12;52;26;1;0;38;94;12;42;19;20;52;15;29;24;10;5;15;21;2;32;19;0;0
400975314;L;Heat;0;1;0;0;107;103;D;38;94;12;42;19;20;52;15;29;24;10;5;15;21;2;32;19;0;0;39;80;5;13;20;23;49;8;31;14;11;7;19;11;12;52;26;1;0
400975315;Vis;Pistons;0;1;0;1;78;114;V;30;77;7;22;11;19;41;5;28;20;9;4;12;17;6;30;14;2;0;44;90;14;30;12;13;61;13;42;29;5;4;14;15;7;44;17;0;0
400975315;L;76ers;0;1;0;1;114;78;D;44;90;14;30;12;13;61;13;42;29;5;4;14;15;7;44;17;0;0;30;77;7;22;11;19;41;5;28;20;9;4;12;17;6;30;14;2;0
400975316;Vis;Timberwolves;1;2;0;2;84;91;V;28;76;7;23;21;28;52;9;34;15;6;5;12;12;6;24;15;0;0;38;94;6;36;9;13;63;17;39;24;6;4;11;9;6;50;22;0;0
400975316;L;Celtics;0;2;1;2;91;84;D;38;94;6;36;9;13;63;17;39;24;6;4;11;9;6;50;22;0;0;28;76;7;23;21;28;52;9;34;15;6;5;12;12;6;24;15;0;0
400975317;Vis;Raptors;0;2;0;2;129;110;V;48;86;10;33;23;28;46;12;31;25;9;5;11;16;11;62;22;0;0;41;77;7;17;21;29;41;5;23;26;4;4;11;18;18;56;23;1;0
400975317;L;Bucks;0;2;0;2;110;129;D;41;77;7;17;21;29;41;5;23;26;4;4;11;18;18;56;23;1;0;48;86;10;33;23;28;46;12;31;25;9;5;11;16;11;62;22;0;0
400975318;Vis;Bulls;0;0;1;0;127;124;D;44;78;14;28;25;31;46;8;34;25;9;3;19;14;11;48;19;0;0;49;92;14;32;12;17;42;7;27;33;11;2;13;20;0;56;24;0;0
400975318;L;Mavericks;1;0;0;0;124;127;V;49;92;14;32;12;17;42;7;27;33;11;2;13;20;0;56;24;0;0;44;78;14;28;25;31;46;8;34;25;9;3;19;14;11;48;19;0;0
400975319;Vis;Suns;1;0;1;2;89;103;V;35;83;7;30;12;18;51;9;37;22;11;2;23;29;31;50;23;0;1;41;87;11;30;10;18;57;7;37;21;15;6;17;18;13;42;16;0;0
400975319;L;Spurs;1;2;1;0;103;89;D;41;87;11;30;10;18;57;7;37;21;15;6;17;18;13;42;16;0;0;35;83;7;30;12;18;51;9;37;22;11;2;23;29;31;50;23;0;1
400975320;Vis;Jazz;1;1;1;1;91;99;D;38;84;12;33;3;6;57;8;45;26;7;5;17;19;10;40;16;1;0;38;86;14;35;9;15;46;4;33;24;9;1;10;13;7;46;11;0;0
400975320;L;Nuggets;1;1;1;1;99;91;V;38;86;14;35;9;15;46;4;33;24;9;1;10;13;7;46;11;0;0;38;84;12;33;3;6;57;8;45;26;7;5;17;19;10;40;16;1;0
400975321;Vis;Wizards;0;2;1;0;102;100;V;33;84;10;27;26;34;60;12;36;21;7;7;14;23;18;30;23;0;0;35;86;10;30;20;26;56;11;35;20;6;9;16;22;21;46;25;3;0
400975321;L;Grizzlies;1;0;0;2;100;102;D;35;86;10;30;20;26;56;11;35;20;6;9;16;22;21;46;25;3;0;33;84;10;27;26;34;60;12;36;21;7;7;14;23;18;30;23;0;0
400975322;Vis;Hawks;0;0;1;1;89;110;D;30;83;8;26;21;25;47;11;28;14;7;5;16;22;9;34;16;0;0;43;80;13;30;11;14;50;6;38;30;11;5;18;20;16;48;20;0;0
